,CIK,CONAME,FYRMO,FDATE,FORM,SECFNAME,mda_positive_score,mda_negative_score,mda_polarity_score,mda_average_sentence_length,mda_percentage_of_complex_words,mda_fog_index,mda_complex_word_count,mda_word_count,mda_uncertainty_score,mda_constraining_score,mda_positive_word_proportion,mda_negative_word_proportion,mda_uncertainty_word_proportion,mda_constraining_word_proportion,qqdmr_positive_score,qqdmr_negative_score,qqdmr_polarity_score,qqdmr_average_sentence_length,qqdmr_percentage_of_complex_words,qqdmr_fog_index,qqdmr_complex_word_count,qqdmr_word_count,qqdmr_uncertainty_score,qqdmr_constraining_score,qqdmr_positive_word_proportion,qqdmr_negative_word_proportion,qqdmr_uncertainty_word_proportion,qqdmr_constraining_word_proportion,rf_positive_score,rf_negative_score,rf_polarity_score,rf_average_sentence_length,rf_percentage_of_complex_words,rf_fog_index,rf_complex_word_count,rf_word_count,rf_uncertainty_score,rf_constraining_score,rf_positive_word_proportion,rf_negative_word_proportion,rf_uncertainty_word_proportion,rf_constraining_word_proportion,constraining_words_whole_report
56,4515,AMERICAN AIRLINES INC,200907,7/15/09,10-Q,edgar/data/4515/0000004515-09-000029.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,312
57,4515,AMERICAN AIRLINES INC,200910,10/21/09,10-Q,edgar/data/4515/0000004515-09-000039.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,136
58,4515,AMERICAN AIRLINES INC,200911,11/6/09,10-Q/A,edgar/data/4515/0000004515-09-000041.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,27
59,4515,AMERICAN AIRLINES INC,201002,2/17/10,10-K,edgar/data/4515/0000004515-10-000006.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,301
60,4515,AMERICAN AIRLINES INC,201004,4/21/10,10-Q,edgar/data/4515/0000004515-10-000016.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,72
61,4515,AMERICAN AIRLINES INC,201007,7/21/10,10-Q,edgar/data/4515/0000950123-10-066865.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,202
62,4515,AMERICAN AIRLINES INC,201010,10/20/10,10-Q,edgar/data/4515/0000950123-10-094615.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,170
63,4962,AMERICAN EXPRESS CO,201404,4/29/14,10-Q,edgar/data/4962/0001193125-14-167067.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,427
64,4962,AMERICAN EXPRESS CO,201407,7/30/14,10-Q,edgar/data/4962/0001193125-14-286961.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,404
65,5588,AMERICAN PAD & PAPER CO,199611,11/6/96,10-Q,edgar/data/5588/0000930661-96-001510.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,23
66,5588,AMERICAN PAD & PAPER CO,199703,3/31/97,10-K,edgar/data/5588/0000950134-97-002428.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,305
67,5588,AMERICAN PAD & PAPER CO,199705,5/15/97,10-Q,edgar/data/5588/0000950134-97-003934.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,14
68,5588,AMERICAN PAD & PAPER CO,199708,8/14/97,10-Q,edgar/data/5588/0000950134-97-006223.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,49
69,5588,AMERICAN PAD & PAPER CO,199711,11/14/97,10-Q,edgar/data/5588/0000950134-97-008577.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,18
70,5588,AMERICAN PAD & PAPER CO,199803,3/27/98,10-K,edgar/data/5588/0000950134-98-002477.txt,5,7,-0.16666665277777895,1.296,0.6450617283950617,0.7764246913580247,418,648,10,0,0.005382131324004306,0.007534983853606028,0.015432098765432098,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,118
71,5588,AMERICAN PAD & PAPER CO,199805,5/14/98,10-Q,edgar/data/5588/0000950134-98-004241.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,17
72,5588,AMERICAN PAD & PAPER CO,199808,8/14/98,10-Q,edgar/data/5588/0000950134-98-006988.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,70
73,5588,AMERICAN PAD & PAPER CO,199811,11/13/98,10-Q,edgar/data/5588/0000005588-98-000008.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,81
74,5588,AMERICAN PAD & PAPER CO,199811,11/16/98,10-Q/A,edgar/data/5588/0000005588-98-000010.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,5
75,5907,AT&T CORP,199908,8/13/99,10-Q,edgar/data/5907/0000005907-99-000027.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,160
76,5907,AT&T CORP,199911,11/15/99,10-Q,edgar/data/5907/0000005907-99-000037.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,156
77,5907,AT&T CORP,200003,3/27/00,10-K,edgar/data/5907/0000005907-00-000014.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,437
78,5907,AT&T CORP,200005,5/15/00,10-Q,edgar/data/5907/0000005907-00-000025.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,49
79,5907,AT&T CORP,200008,8/14/00,10-Q,edgar/data/5907/0000005907-00-000031.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,82
80,5907,AT&T CORP,200011,11/14/00,10-Q,edgar/data/5907/0000005907-00-000038.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,99
81,5907,AT&T CORP,200101,1/26/01,10-K/A,edgar/data/5907/0000005907-01-000002.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,97
82,5907,AT&T CORP,200104,4/2/01,10-K405,edgar/data/5907/0000005907-01-000012.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,922
83,5907,AT&T CORP,200104,4/17/01,10-K405/A,edgar/data/5907/0000005907-01-000015.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,924
84,5907,AT&T CORP,200105,5/15/01,10-Q,edgar/data/5907/0000950123-01-502538.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,143
85,5907,AT&T CORP,200107,7/3/01,10-Q/A,edgar/data/5907/0000950123-01-504075.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,144
86,5907,AT&T CORP,200108,8/10/01,10-Q/A,edgar/data/5907/0000950123-01-505366.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,81
87,5907,AT&T CORP,200108,8/14/01,10-Q,edgar/data/5907/0000950123-01-505598.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,72
88,6071,AMES DEPARTMENT STORES INC,199809,9/2/98,10-Q,edgar/data/6071/0000006071-98-000023.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,13
89,6071,AMES DEPARTMENT STORES INC,199812,12/10/98,10-Q,edgar/data/6071/0000006071-98-000026.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,16
90,6071,AMES DEPARTMENT STORES INC,199904,4/5/99,10-K,edgar/data/6071/0000889812-99-001116.txt,13,19,-0.1874999941406252,2.0961538461538463,0.5422018348623853,1.0553422724064927,591,1090,4,1,0.008730691739422432,0.012760241773002015,0.003669724770642202,0.0009174311926605505,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,93
91,6071,AMES DEPARTMENT STORES INC,199906,6/15/99,10-Q,edgar/data/6071/0000006071-99-000013.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,23
92,6071,AMES DEPARTMENT STORES INC,199909,9/14/99,10-Q,edgar/data/6071/0000006071-99-000015.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,63
93,6071,AMES DEPARTMENT STORES INC,199912,12/14/99,10-Q,edgar/data/6071/0000006071-99-000017.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,29
94,6071,AMES DEPARTMENT STORES INC,200004,4/11/00,10-K,edgar/data/6071/0000006071-00-000002.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,84
95,6071,AMES DEPARTMENT STORES INC,200006,6/13/00,10-Q,edgar/data/6071/0000006071-00-000011.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,22
96,6201,AMR CORP,199908,8/16/99,10-Q,edgar/data/6201/0000006201-99-000023.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,41
97,6201,AMR CORP,199911,11/5/99,10-Q,edgar/data/6201/0000006201-99-000028.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,42
98,6201,AMR CORP,200003,3/27/00,10-K405,edgar/data/6201/0000950134-00-002454.txt,4,5,-0.11111109876543349,11.882352941176471,0.5643564356435643,4.978683750728014,114,202,2,0,0.014234875444839857,0.017793594306049824,0.009900990099009901,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,359
99,6201,AMR CORP,200005,5/11/00,10-Q,edgar/data/6201/0000006201-00-000009.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,36
100,6201,AMR CORP,200007,7/28/00,10-Q,edgar/data/6201/0000950134-00-006067.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,34
101,6201,AMR CORP,200010,10/26/00,10-Q,edgar/data/6201/0000006201-00-000017.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,32
102,6201,AMR CORP,200103,3/22/01,10-K405,edgar/data/6201/0000950134-01-002483.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,1262
103,6201,AMR CORP,200104,4/24/01,10-Q,edgar/data/6201/0000950134-01-500665.txt,9,10,-0.05263157617728546,9.753731343283581,0.6059678653404744,4.143879683449622,792,1307,19,7,0.005909389363099146,0.006565988181221274,0.014537107880642693,0.005355776587605203,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,36
104,6201,AMR CORP,200108,8/13/01,10-Q,edgar/data/6201/0000006201-01-500032.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,39
105,6201,AMR CORP,200110,10/25/01,10-Q,edgar/data/6201/0000006201-01-500047.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,66
106,6201,AMR CORP,200202,2/28/02,10-K405,edgar/data/6201/0000950134-02-001661.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,204
107,6201,AMR CORP,200204,4/18/02,10-Q,edgar/data/6201/0000006201-02-000015.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,38
108,6201,AMR CORP,200207,7/19/02,10-Q,edgar/data/6201/0000006201-02-000035.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,102
109,6201,AMR CORP,200210,10/18/02,10-Q,edgar/data/6201/0000006201-02-000052.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,80
110,6201,AMR CORP,200210,10/18/02,10-Q/A,edgar/data/6201/0000950134-02-012680.txt,8,15,-0.3043478128544429,11.202797202797203,0.6161048689138576,4.727560828684425,987,1602,18,4,0.004268943436499467,0.0080042689434365,0.011235955056179775,0.0024968789013732834,0,0,0.0,7.0,0.6190476190476191,3.0476190476190474,13,21,1,0,0.0,0.0,0.047619047619047616,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,41
111,6201,AMR CORP,200210,10/18/02,10-Q/A,edgar/data/6201/0000950134-02-012682.txt,13,30,-0.39534882801514354,10.80161943319838,0.6169415292353823,4.5674243849735054,1646,2668,21,8,0.004154682007031001,0.009587727708533078,0.007871064467766116,0.0029985007496251873,0,0,0.0,7.0,0.6190476190476191,3.0476190476190474,13,21,1,0,0.0,0.0,0.047619047619047616,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,53
112,6201,AMR CORP,200304,4/1/03,NT 10-K,edgar/data/6201/0000006201-03-000012.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,3
113,6201,AMR CORP,200304,4/15/03,10-K,edgar/data/6201/0001047469-03-013301.txt,1,4,-0.599999880000024,8.478260869565217,0.6512820512820513,3.651817168338907,127,195,3,0,0.003952569169960474,0.015810276679841896,0.015384615384615385,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,691
114,6201,AMR CORP,200305,5/15/03,10-Q,edgar/data/6201/0000006201-03-000030.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,102
115,6201,AMR CORP,200307,7/18/03,10-Q,edgar/data/6201/0000006201-03-000045.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,150
116,6201,AMR CORP,200810,10/16/08,10-Q,edgar/data/6201/0000006201-08-000060.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,229
117,6201,AMR CORP,200902,2/19/09,10-K,edgar/data/6201/0000006201-09-000009.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,867
118,6201,AMR CORP,200904,4/16/09,10-Q,edgar/data/6201/0000006201-09-000016.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,91
119,6201,AMR CORP,200907,7/15/09,10-Q,edgar/data/6201/0000006201-09-000029.txt,4,18,-0.6363636074380178,41.47826086956522,0.6505939902166318,16.851541943912743,1862,2862,13,12,0.0006240249609984399,0.0028081123244929796,0.004542278127183787,0.0041928721174004195,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,321
120,6201,AMR CORP,200910,10/21/09,10-Q,edgar/data/6201/0000006201-09-000038.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,144
121,6201,AMR CORP,200911,11/6/09,10-Q/A,edgar/data/6201/0000006201-09-000040.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,27
122,6201,AMR CORP,201002,2/17/10,10-K,edgar/data/6201/0000006201-10-000006.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,368
123,6201,AMR CORP,201004,4/21/10,10-Q,edgar/data/6201/0000006201-10-000013.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,76
124,6201,AMR CORP,201007,7/21/10,10-Q,edgar/data/6201/0000950123-10-066894.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,212
125,6201,AMR CORP,201010,10/20/10,10-Q,edgar/data/6201/0000950123-10-094605.txt,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.4,0,1,0,0,0.0,0.0,0.0,0.0,179
